Time_sec,Data
0,0.011007
0.04,0.011007
0.08,0.011007
0.12,0.011007
0.16,0.011007
0.2,0.011007
0.24,0.011007
0.28,0.011007
0.32,0.011007
0.36,0.011007
0.4,0.011007
0.44,0.011007
0.48,0.011007
0.52,0.011007
0.56,0.011007
0.6,0.011007
0.64,0.011007
0.68,0.011007
0.72,0.011007
0.76,0.011007
0.8,0.011007
0.84,0.011007
0.88,0.011007
0.92,0.011007
0.96,0.011007
1,0.011007
1.04,0.011007
1.08,0.011007
1.12,0.011007
1.16,0.012673
1.2,0.01434
1.24,0.01434
1.28,0.016007
1.32,0.017673
1.36,0.021007
1.4,0.02434
1.44,0.026007
1.48,0.026007
1.52,0.027673
1.56,0.02934
1.6,0.032673
1.64,0.03434
1.68,0.041007
1.72,0.046007
1.76,0.057673
1.8,0.067673
1.84,0.072673
1.88,0.07434
1.92,0.076007
1.96,0.077673
2,0.08434
2.04,0.09934
2.08,0.11267
2.12,0.12101
2.16,0.13601
2.2,0.14434
2.24,0.14434
2.28,0.14934
2.32,0.15267
2.36,0.15767
2.4,0.15934
2.44,0.16267
2.48,0.16601
2.52,0.16934
2.56,0.17101
2.6,0.17434
2.64,0.17434
2.68,0.17601
2.72,0.17767
2.76,0.17767
2.8,0.17934
2.84,0.18101
2.88,0.18267
2.92,0.18267
2.96,0.18434
3,0.18601
3.04,0.18934
3.08,0.18934
3.12,0.19101
3.16,0.19434
3.2,0.19434
3.24,0.19601
3.28,0.19767
3.32,0.19767
3.36,0.19767
3.4,0.19767
3.44,0.19767
3.48,0.19767
3.52,0.19767
3.56,0.19767
3.6,0.19934
3.64,0.20101
3.68,0.20267
3.72,0.20434
3.76,0.20601
3.8,0.20767
3.84,0.20934
3.88,0.21101
3.92,0.21267
3.96,0.21267
4,0.21434
4.04,0.21434
4.08,0.21434
4.12,0.21767
4.16,0.21934
4.2,0.21934
4.24,0.21934
4.28,0.21934
4.32,0.22101
4.36,0.22267
4.4,0.22267
4.44,0.22601
4.48,0.22601
4.52,0.22601
4.56,0.22601
4.6,0.22601
4.64,0.22601
4.68,0.22601
4.72,0.22601
4.76,0.22601
4.8,0.22601
4.84,0.22601
4.88,0.22267
4.92,0.22267
4.96,0.21934
5,0.21767
5.04,0.21767
5.08,0.21601
5.12,0.21601
5.16,0.21434
5.2,0.21267
5.24,0.21101
5.28,0.20767
5.32,0.20601
5.36,0.20434
5.4,0.20601
5.44,0.20101
5.48,0.20267
5.52,0.20101
5.56,0.19767
5.6,0.19767
5.64,0.19767
5.68,0.19434
5.72,0.19601
5.76,0.19267
5.8,0.18934
5.84,0.18767
5.88,0.18601
5.92,0.18601
5.96,0.18434
6,0.18434
6.04,0.18434
6.08,0.18434
6.12,0.18267
6.16,0.18101
6.2,0.17934
6.24,0.17767
6.28,0.17434
6.32,0.17434
6.36,0.17267
6.4,0.17267
6.44,0.17267
6.48,0.17267
6.52,0.17267
6.56,0.17601
6.6,0.17934
6.64,0.18601
6.68,0.18767
6.72,0.19101
6.76,0.20601
6.8,0.21101
6.84,0.21767
6.88,0.22101
6.92,0.22434
6.96,0.22767
7,0.22934
7.04,0.23101
7.08,0.23434
7.12,0.23934
7.16,0.23934
7.2,0.24267
7.24,0.25601
7.28,0.27601
7.32,0.29267
7.36,0.30267
7.4,0.31267
7.44,0.32601
7.48,0.33434
7.52,0.33434
7.56,0.33601
7.6,0.33934
7.64,0.34267
7.68,0.34434
7.72,0.34601
7.76,0.35267
7.8,0.35934
7.84,0.36601
7.88,0.37267
7.92,0.37601
7.96,0.38101
8,0.38767
8.04,0.38934
8.08,0.38934
8.12,0.38934
8.16,0.38934
8.2,0.38934
8.24,0.38934
8.28,0.38934
8.32,0.38934
8.36,0.38934
8.4,0.38934
8.44,0.38934
8.48,0.38934
8.52,0.38934
8.56,0.38934
8.6,0.38934
8.64,0.38934
8.68,0.38934
8.72,0.38767
8.76,0.38767
8.8,0.38767
8.84,0.38767
8.88,0.38934
8.92,0.39101
8.96,0.39601
9,0.39934
9.04,0.40101
9.08,0.40101
9.12,0.39601
9.16,0.39767
9.2,0.39601
9.24,0.39767
9.28,0.39601
9.32,0.39934
9.36,0.39934
9.4,0.40101
9.44,0.40267
9.48,0.40934
9.52,0.40934
9.56,0.40934
9.6,0.40767
9.64,0.40767
9.68,0.40767
9.72,0.40767
9.76,0.40434
9.8,0.40267
9.84,0.39934
9.88,0.39601
9.92,0.39434
9.96,0.39101
10,0.38434
10.04,0.377673
10.08,0.37434
10.12,0.366007
10.16,0.362673
10.2,0.35934
10.24,0.357673
10.28,0.356007
10.32,0.356007
10.36,0.35434
10.4,0.347673
10.44,0.342673
10.48,0.337673
10.52,0.33434
10.56,0.32934
10.6,0.322673
10.64,0.31434
10.68,0.30434
10.72,0.29934
10.76,0.296007
10.8,0.28934
10.84,0.286007
10.88,0.281007
10.92,0.277673
10.96,0.276007
11,0.272673
11.04,0.26934
11.08,0.26934
11.12,0.26934
11.16,0.267673
11.2,0.26434
11.24,0.262673
11.28,0.25934
11.32,0.25434
11.36,0.247673
11.4,0.246007
11.44,0.242673
11.48,0.237673
11.52,0.23934
11.56,0.236007
11.6,0.23434
11.64,0.23434
11.68,0.232673
11.72,0.232673
11.76,0.23434
11.8,0.23434
11.84,0.231007
11.88,0.231007
11.92,0.22934
11.96,0.227673
12,0.22434
12.04,0.226007
12.08,0.226007
12.12,0.221007
12.16,0.217673
12.2,0.216007
12.24,0.21434
12.28,0.211007
12.32,0.211007
12.36,0.211007
12.4,0.211007
12.44,0.207673
12.48,0.207673
12.52,0.20434
12.56,0.202673
12.6,0.19934
12.64,0.19934
12.68,0.19934
12.72,0.197673
12.76,0.196007
12.8,0.196007
12.84,0.196007
12.88,0.196007
12.92,0.196007
12.96,0.196007
13,0.191007
13.04,0.191007
13.08,0.187673
13.12,0.18434
13.16,0.182673
13.2,0.181007
13.24,0.181007
13.28,0.181007
13.32,0.181007
13.36,0.181007
13.4,0.17934
13.44,0.17934
13.48,0.17934
13.52,0.17934
13.56,0.17934
13.6,0.177673
13.64,0.17434
13.68,0.167673
13.72,0.166007
13.76,0.161007
13.8,0.157673
13.84,0.156007
13.88,0.15434
13.92,0.14934
13.96,0.147673
14,0.146007
14.04,0.14434
14.08,0.14434
14.12,0.14434
14.16,0.14434
14.2,0.14434
14.24,0.141007
14.28,0.13934
14.32,0.13434
14.36,0.132673
14.4,0.132673
14.44,0.136007
14.48,0.13934
14.52,0.141007
14.56,0.142673
14.6,0.146007
14.64,0.14934
14.68,0.14934
14.72,0.152673
14.76,0.152673
14.8,0.152673
14.84,0.152673
14.88,0.152673
14.92,0.152673
14.96,0.152673
15,0.151007
15.04,0.14934
15.08,0.147673
15.12,0.147673
15.16,0.146007
15.2,0.14434
15.24,0.146007
15.28,0.147673
15.32,0.147673
15.36,0.14934
15.4,0.14934
15.44,0.14934
15.48,0.14934
15.52,0.14934
15.56,0.14934
15.6,0.14934
15.64,0.14934
15.68,0.14934
15.72,0.14934
15.76,0.14934
15.8,0.14934
15.84,0.14934
15.88,0.14934
15.92,0.14934
15.96,0.14934
16,0.14934
16.04,0.14934
16.08,0.14934
16.12,0.14934
16.16,0.14934
16.2,0.14934
16.24,0.147673
16.28,0.147673
16.32,0.14434
16.36,0.141007
16.4,0.141007
16.44,0.142673
16.48,0.142673
16.52,0.142673
16.56,0.142673
16.6,0.142673
16.64,0.142673
16.68,0.142673
16.72,0.142673
16.76,0.142673
16.8,0.142673
16.84,0.141007
16.88,0.142673
16.92,0.141007
16.96,0.14434
17,0.147673
17.04,0.14934
17.08,0.14934
17.12,0.151007
17.16,0.14934
17.2,0.14934
17.24,0.152673
17.28,0.15434
17.32,0.152673
17.36,0.151007
17.4,0.14934
17.44,0.147673
17.48,0.147673
17.52,0.14434
17.56,0.142673
17.6,0.141007
17.64,0.141007
17.68,0.141007
17.72,0.141007
17.76,0.142673
17.8,0.14434
17.84,0.146007
17.88,0.146007
17.92,0.14434
17.96,0.141007
18,0.142673
18.04,0.142673
18.08,0.141007
18.12,0.141007
18.16,0.141007
18.2,0.141007
18.24,0.141007
18.28,0.141007
18.32,0.141007
18.36,0.141007
18.4,0.141007
18.44,0.141007
18.48,0.141007
18.52,0.141007
18.56,0.13934
18.6,0.13934
18.64,0.13934
18.68,0.13934
18.72,0.13934
18.76,0.141007
18.8,0.141007
18.84,0.141007
18.88,0.141007
18.92,0.141007
18.96,0.141007
19,0.141007
19.04,0.141007
19.08,0.141007
19.12,0.13934
19.16,0.13934
19.2,0.13934
19.24,0.13934
19.28,0.13934
19.32,0.13934
19.36,0.13934
19.4,0.137673
19.44,0.136007
19.48,0.136007
19.52,0.13434
19.56,0.13434
19.6,0.13434
19.64,0.131007
19.68,0.131007
19.72,0.127673
19.76,0.127673
19.8,0.127673
19.84,0.12934
19.88,0.131007
19.92,0.131007
19.96,0.131007
20,0.12934
20.04,0.127673
20.08,0.12934
20.12,0.12934
20.16,0.12934
20.2,0.12934
20.24,0.12934
20.28,0.12934
20.32,0.12934
20.36,0.12934
20.4,0.12934
20.44,0.12934
20.48,0.12934
20.52,0.12934
20.56,0.12934
20.6,0.12934
20.64,0.12934
20.68,0.12934
20.72,0.12934
20.76,0.12934
20.8,0.12934
20.84,0.127673
20.88,0.127673
20.92,0.127673
20.96,0.127673
21,0.127673
21.04,0.127673
21.08,0.127673
21.12,0.127673
21.16,0.127673
21.2,0.127673
21.24,0.127673
21.28,0.127673
21.32,0.127673
21.36,0.127673
21.4,0.127673
21.44,0.127673
21.48,0.126007
21.52,0.126007
21.56,0.12434
21.6,0.12434
21.64,0.12434
21.68,0.12434
21.72,0.12434
21.76,0.12434
21.8,0.12434
21.84,0.12434
21.88,0.12434
21.92,0.12434
21.96,0.12434
22,0.12434
22.04,0.12434
22.08,0.122673
22.12,0.122673
22.16,0.122673
22.2,0.122673
22.24,0.121007
22.28,0.11934
22.32,0.117673
22.36,0.116007
22.4,0.116007
22.44,0.11434
22.48,0.11434
22.52,0.111007
22.56,0.111007
22.6,0.10934
22.64,0.10934
22.68,0.10934
22.72,0.106007
22.76,0.106007
22.8,0.10434
22.84,0.102673
22.88,0.102673
22.92,0.102673
22.96,0.102673
23,0.101007
23.04,0.101007
23.08,0.101007
23.12,0.101007
23.16,0.101007
23.2,0.101007
23.24,0.0976734
23.28,0.0976734
23.32,0.0976734
23.36,0.0976734
23.4,0.0976734
23.44,0.0960068
23.48,0.0960068
23.52,0.0943401
23.56,0.0943401
23.6,0.0926734
23.64,0.0926734
23.68,0.0926734
23.72,0.0893401
23.76,0.0893401
23.8,0.0876734
23.84,0.0860068
23.88,0.0860068
23.92,0.0843401
23.96,0.0826734
24,0.0826734
24.04,0.0826734
24.08,0.0826734
24.12,0.0826734
24.16,0.0826734
24.2,0.0843401
24.24,0.0826734
24.28,0.0826734
24.32,0.0826734
24.36,0.0826734
24.4,0.0810068
24.44,0.0810068
24.48,0.0810068
24.52,0.0810068
24.56,0.0793401
24.6,0.0793401
24.64,0.0793401
24.68,0.0793401
24.72,0.0776734
24.76,0.0760068
24.8,0.0760068
24.84,0.0760068
