Time_sec,Data
0,0.010017
0.04,0.010017
0.08,0.010017
0.12,0.010017
0.16,0.010017
0.2,0.010017
0.24,0.010017
0.28,0.010017
0.32,0.010017
0.36,0.010017
0.4,0.010017
0.44,0.010017
0.48,0.010017
0.52,0.010017
0.56,0.010017
0.6,0.010017
0.64,0.010017
0.68,0.010017
0.72,0.010017
0.76,0.010017
0.8,0.010017
0.84,0.010017
0.88,0.010017
0.92,0.010017
0.96,0.010017
1,0.010017
1.04,0.010017
1.08,0.010017
1.12,0.010017
1.16,0.010017
1.2,0.010017
1.24,0.010017
1.28,0.010017
1.32,0.010017
1.36,0.010017
1.4,0.010017
1.44,0.010017
1.48,0.010017
1.52,0.0083508
1.56,0.0083508
1.6,0.011684
1.64,0.013351
1.68,0.015017
1.72,0.015017
1.76,0.015017
1.8,0.015017
1.84,0.018351
1.88,0.018351
1.92,0.015017
1.96,0.016684
2,0.016684
2.04,0.015017
2.08,0.015017
2.12,0.016684
2.16,0.018351
2.2,0.021684
2.24,0.025017
2.28,0.025017
2.32,0.026684
2.36,0.028351
2.4,0.028351
2.44,0.028351
2.48,0.030017
2.52,0.030017
2.56,0.030017
2.6,0.030017
2.64,0.031684
2.68,0.035017
2.72,0.038351
2.76,0.038351
2.8,0.041684
2.84,0.043351
2.88,0.048351
2.92,0.053351
2.96,0.056684
3,0.058351
3.04,0.058351
3.08,0.058351
3.12,0.065017
3.16,0.068351
3.2,0.076684
3.24,0.081684
3.28,0.085017
3.32,0.088351
3.36,0.090017
3.4,0.093351
3.44,0.096684
3.48,0.10002
3.52,0.10168
3.56,0.10335
3.6,0.10668
3.64,0.11002
3.68,0.11335
3.72,0.11835
3.76,0.12335
3.8,0.12835
3.84,0.13668
3.88,0.14835
3.92,0.15668
3.96,0.16502
4,0.17002
4.04,0.17502
4.08,0.18002
4.12,0.18502
4.16,0.19335
4.2,0.19835
4.24,0.20502
4.28,0.21335
4.32,0.22002
4.36,0.22668
4.4,0.24335
4.44,0.26835
4.48,0.28668
4.52,0.29668
4.56,0.29668
4.6,0.30002
4.64,0.30668
4.68,0.31335
4.72,0.31835
4.76,0.32168
4.8,0.32668
4.84,0.33002
4.88,0.33335
4.92,0.33502
4.96,0.33668
5,0.34002
5.04,0.34668
5.08,0.35835
5.12,0.36502
5.16,0.36668
5.2,0.37335
5.24,0.38168
5.28,0.38335
5.32,0.38668
5.36,0.39002
5.4,0.39002
5.44,0.39168
5.48,0.39502
5.52,0.39668
5.56,0.39835
5.6,0.40002
5.64,0.40002
5.68,0.40168
5.72,0.40335
5.76,0.40668
5.8,0.40835
5.84,0.41168
5.88,0.41168
5.92,0.41335
5.96,0.41668
6,0.42002
6.04,0.42502
6.08,0.43168
6.12,0.44168
6.16,0.44502
6.2,0.44668
6.24,0.44668
6.28,0.44668
6.32,0.44835
6.36,0.45168
6.4,0.45835
6.44,0.46835
6.48,0.47168
6.52,0.47668
6.56,0.48168
6.6,0.48668
6.64,0.49502
6.68,0.49835
6.72,0.50168
6.76,0.50335
6.8,0.50502
6.84,0.50335
6.88,0.51502
6.92,0.51502
6.96,0.51668
7,0.51668
7.04,0.51668
7.08,0.51835
7.12,0.51668
7.16,0.51668
7.2,0.51502
7.24,0.51335
7.28,0.51168
7.32,0.51168
7.36,0.50835
7.4,0.50835
7.44,0.50835
7.48,0.50668
7.52,0.50502
7.56,0.50335
7.6,0.50335
7.64,0.50168
7.68,0.49835
7.72,0.49835
7.76,0.49335
7.8,0.49168
7.84,0.49002
7.88,0.49002
7.92,0.49002
7.96,0.49335
8,0.49168
8.04,0.49335
8.08,0.49335
8.12,0.49168
8.16,0.49002
8.2,0.49002
8.24,0.48835
8.28,0.48835
8.32,0.48835
8.36,0.48668
8.4,0.48668
8.44,0.48335
8.48,0.48168
8.52,0.48002
8.56,0.47835
8.6,0.47835
8.64,0.47502
8.68,0.47502
8.72,0.47335
8.76,0.47335
8.8,0.47502
8.84,0.47668
8.88,0.47668
8.92,0.47668
8.96,0.47335
9,0.47168
