Time_sec,Data
0,0.0034658
0.04,0.0034658
0.08,0.0034658
0.12,0.0034658
0.16,0.0034658
0.2,0.0034658
0.24,0.0034658
0.28,0.0034658
0.32,0.0034658
0.36,0.0034658
0.4,0.0034658
0.44,0.0034658
0.48,0.0034658
0.52,0.0034658
0.56,0.0034658
0.6,0.0034658
0.64,0.0034658
0.68,0.0034658
0.72,0.0034658
0.76,0.0034658
0.8,0.0034658
0.84,0.0034658
0.88,0.011799
0.92,0.015133
0.96,0.016799
1,0.023466
1.04,0.033466
1.08,0.038466
1.12,0.041799
1.16,0.045133
1.2,0.048466
1.24,0.050133
1.28,0.050133
1.32,0.051799
1.36,0.053466
1.4,0.053466
1.44,0.053466
1.48,0.053466
1.52,0.053466
1.56,0.053466
1.6,0.055133
1.64,0.063466
1.68,0.073466
1.72,0.080133
1.76,0.083466
1.8,0.083466
1.84,0.086799
1.88,0.088466
1.92,0.088466
1.96,0.093466
2,0.095133
2.04,0.10013
2.08,0.10347
2.12,0.1068
2.16,0.11013
2.2,0.11513
2.24,0.1168
2.28,0.1218
2.32,0.1268
2.36,0.13347
2.4,0.14013
2.44,0.14847
2.48,0.16513
2.52,0.17347
2.56,0.1868
2.6,0.20013
2.64,0.2118
2.68,0.2218
2.72,0.2318
2.76,0.24013
2.8,0.23847
2.84,0.23847
2.88,0.2368
2.92,0.23513
2.96,0.23513
3,0.2368
3.04,0.24013
3.08,0.2418
3.12,0.24513
3.16,0.2468
3.2,0.24847
3.24,0.25013
3.28,0.25013
3.32,0.2518
3.36,0.25847
3.4,0.2668
3.44,0.2818
3.48,0.2918
3.52,0.29513
3.56,0.3018
3.6,0.30847
3.64,0.31847
3.68,0.3318
3.72,0.3468
3.76,0.35847
3.8,0.36847
3.84,0.37513
3.88,0.3818
3.92,0.38513
3.96,0.39013
4,0.3918
4.04,0.39347
4.08,0.39513
4.12,0.39513
4.16,0.39347
4.2,0.39013
4.24,0.38847
4.28,0.38847
4.32,0.38847
4.36,0.38847
4.4,0.3868
4.44,0.38847
4.48,0.3868
4.52,0.38513
4.56,0.38347
4.6,0.37847
4.64,0.37013
4.68,0.36347
4.72,0.3568
4.76,0.35347
4.8,0.35013
4.84,0.34513
4.88,0.33847
4.92,0.33847
4.96,0.3368
5,0.33847
5.04,0.3368
5.08,0.3418
5.12,0.3418
5.16,0.33847
5.2,0.33847
5.24,0.33847
5.28,0.33847
5.32,0.33847
5.36,0.3368
5.4,0.33847
5.44,0.33847
5.48,0.33847
5.52,0.3368
5.56,0.33513
5.6,0.33347
5.64,0.3318
5.68,0.33013
5.72,0.33013
5.76,0.32847
5.8,0.32847
5.84,0.32847
5.88,0.32513
5.92,0.32347
5.96,0.32347
6,0.32013
6.04,0.31847
6.08,0.3168
6.12,0.31513
6.16,0.31013
6.2,0.30847
6.24,0.30513
6.28,0.3018
6.32,0.29847
6.36,0.2968
6.4,0.29513
6.44,0.29513
6.48,0.29347
6.52,0.29347
6.56,0.29347
6.6,0.29347
6.64,0.2918
6.68,0.29013
6.72,0.29013
6.76,0.29013
6.8,0.2918
6.84,0.2918
6.88,0.2918
6.92,0.2918
6.96,0.29347
7,0.2968
7.04,0.2968
7.08,0.29847
7.12,0.30013
7.16,0.30013
7.2,0.30013
7.24,0.30347
7.28,0.30513
7.32,0.30847
7.36,0.30847
7.4,0.30847
7.44,0.30847
7.48,0.31013
7.52,0.31347
7.56,0.31513
7.6,0.3168
7.64,0.32013
7.68,0.3218
7.72,0.32347
7.76,0.32347
7.8,0.3218
7.84,0.3218
7.88,0.3218
7.92,0.31847
7.96,0.3168
8,0.31347
8.04,0.31013
8.08,0.31013
8.12,0.31013
8.16,0.30847
8.2,0.30847
8.24,0.3068
8.28,0.3068
8.32,0.30513
8.36,0.30513
8.4,0.30347
8.44,0.30347
8.48,0.30347
8.52,0.3018
8.56,0.30013
8.6,0.2968
8.64,0.2968
8.68,0.29513
8.72,0.29513
8.76,0.29347
8.8,0.29347
8.84,0.29347
8.88,0.29347
8.92,0.2918
8.96,0.2918
9,0.29013
9.04,0.29013
9.08,0.29013
9.12,0.28847
9.16,0.28847
9.2,0.2868
9.24,0.2868
9.28,0.2868
9.32,0.28513
9.36,0.28513
9.4,0.2868
9.44,0.2868
9.48,0.28513
9.52,0.2868
9.56,0.28513
9.6,0.28347
9.64,0.28347
9.68,0.28347
9.72,0.2818
9.76,0.28347
9.8,0.28513
9.84,0.28513
9.88,0.28347
9.92,0.28347
9.96,0.2818
10,0.281799
10.04,0.281799
10.08,0.281799
10.12,0.280133
10.16,0.281799
10.2,0.283466
10.24,0.285133
10.28,0.285133
10.32,0.283466
10.36,0.281799
10.4,0.280133
10.44,0.276799
10.48,0.273466
10.52,0.275133
10.56,0.275133
10.6,0.275133
10.64,0.273466
10.68,0.271799
10.72,0.273466
10.76,0.271799
10.8,0.270133
10.84,0.265133
10.88,0.265133
