Time_sec,Data
0,0.032332
0.04,0.032332
0.08,0.032332
0.12,0.032332
0.16,0.032332
0.2,0.032332
0.24,0.032332
0.28,0.032332
0.32,0.032332
0.36,0.032332
0.4,0.032332
0.44,0.032332
0.48,0.032332
0.52,0.032332
0.56,0.032332
0.6,0.032332
0.64,0.032332
0.68,0.032332
0.72,0.032332
0.76,0.032332
0.8,0.032332
0.84,0.043999
0.88,0.042332
0.92,0.040666
0.96,0.045666
1,0.047332
1.04,0.050666
1.08,0.052332
1.12,0.055666
1.16,0.057332
1.2,0.058999
1.24,0.062332
1.28,0.063999
1.32,0.065666
1.36,0.073999
1.4,0.082332
1.44,0.087332
1.48,0.087332
1.52,0.090666
1.56,0.095666
1.6,0.10067
1.64,0.104
1.68,0.109
1.72,0.114
1.76,0.119
1.8,0.11733
1.84,0.11733
1.88,0.11567
1.92,0.109
1.96,0.10567
2,0.104
2.04,0.10233
2.08,0.11067
2.12,0.12233
2.16,0.12233
2.2,0.11733
2.24,0.11733
2.28,0.11567
2.32,0.11733
2.36,0.11733
2.4,0.11733
2.44,0.11733
2.48,0.11567
2.52,0.11567
2.56,0.11567
2.6,0.114
2.64,0.11233
2.68,0.11067
2.72,0.11067
2.76,0.11233
2.8,0.11067
2.84,0.114
2.88,0.11733
2.92,0.12067
2.96,0.119
3,0.12233
3.04,0.12067
3.08,0.11567
3.12,0.114
3.16,0.11233
3.2,0.11067
3.24,0.10733
3.28,0.10567
3.32,0.10733
3.36,0.10733
3.4,0.10733
3.44,0.11233
3.48,0.114
3.52,0.114
3.56,0.114
3.6,0.114
3.64,0.11567
3.68,0.11567
3.72,0.11733
3.76,0.11733
3.8,0.11733
3.84,0.11733
3.88,0.11733
3.92,0.11733
3.96,0.11733
4,0.119
4.04,0.119
4.08,0.119
4.12,0.119
4.16,0.119
4.2,0.119
4.24,0.119
4.28,0.11733
4.32,0.11067
4.36,0.10567
4.4,0.10233
4.44,0.104
4.48,0.104
4.52,0.10567
4.56,0.10567
4.6,0.10567
4.64,0.10733
4.68,0.109
4.72,0.11067
4.76,0.11233
4.8,0.114
4.84,0.11567
4.88,0.11733
4.92,0.11733
4.96,0.119
5,0.12067
5.04,0.124
5.08,0.12567
5.12,0.12567
5.16,0.12567
5.2,0.12567
5.24,0.12567
5.28,0.124
5.32,0.124
5.36,0.124
5.4,0.124
5.44,0.124
5.48,0.124
5.52,0.124
5.56,0.124
5.6,0.124
5.64,0.124
5.68,0.12233
5.72,0.12233
5.76,0.12233
5.8,0.12067
5.84,0.119
5.88,0.11733
5.92,0.11733
5.96,0.11567
6,0.11567
6.04,0.114
6.08,0.114
6.12,0.11233
6.16,0.11233
6.2,0.11233
6.24,0.11233
6.28,0.11233
6.32,0.11233
6.36,0.11233
6.4,0.11233
6.44,0.11233
6.48,0.11233
6.52,0.11233
6.56,0.11233
6.6,0.11067
6.64,0.109
6.68,0.109
6.72,0.109
6.76,0.10733
6.8,0.10567
6.84,0.10067
6.88,0.095666
6.92,0.093999
6.96,0.092332
7,0.090666
7.04,0.087332
7.08,0.085666
7.12,0.083999
7.16,0.080666
7.2,0.078999
7.24,0.078999
7.28,0.077332
7.32,0.073999
7.36,0.072332
7.4,0.067332
7.44,0.062332
7.48,0.060666
7.52,0.055666
7.56,0.053999
7.6,0.053999
7.64,0.050666
7.68,0.043999
7.72,0.042332
7.76,0.042332
7.8,0.042332
7.84,0.040666
7.88,0.040666
7.92,0.040666
7.96,0.038999
8,0.033999
8.04,0.027332
8.08,0.020666
8.12,0.015666
8.16,0.013999
8.2,0.015666
8.24,0.015666
8.28,0.017332
8.32,0.015666
8.36,0.015666
8.4,0.013999
8.44,0.013999
8.48,0.012332
8.52,0.012332
8.56,0.008999
8.6,0.008999
8.64,0.0073323
8.68,0.0073323
8.72,0.008999
8.76,0.0073323
8.8,0.0056657
8.84,0.0056657
