Time_sec,Data
0,-0.057877
0.04,-0.057877
0.08,-0.057877
0.12,-0.057877
0.16,-0.057877
0.2,-0.057877
0.24,-0.057877
0.28,-0.057877
0.32,-0.057877
0.36,-0.057877
0.4,-0.057877
0.44,-0.057877
0.48,-0.056211
0.52,-0.054544
0.56,-0.044544
0.6,-0.031211
0.64,-0.024544
0.68,-0.021211
0.72,-0.021211
0.76,-0.021211
0.8,-0.021211
0.84,-0.019544
0.88,-0.021211
0.92,-0.021211
0.96,-0.021211
1,-0.021211
1.04,-0.021211
1.08,-0.019544
1.12,-0.019544
1.16,-0.019544
1.2,-0.019544
1.24,-0.017877
1.28,-0.016211
1.32,-0.016211
1.36,-0.016211
1.4,-0.0062106
1.44,0.010456
1.48,0.010456
1.52,0.0054561
1.56,-0.0012106
1.6,0.00045611
1.64,0.00045611
1.68,0.0021228
1.72,0.0037894
1.76,0.0037894
1.8,0.0071228
1.84,0.010456
1.88,0.013789
1.92,0.015456
1.96,0.017123
2,0.020456
2.04,0.022123
2.08,0.022123
2.12,0.022123
2.16,0.022123
2.2,0.018789
2.24,0.023789
2.28,0.032123
2.32,0.042123
2.36,0.048789
2.4,0.052123
2.44,0.053789
2.48,0.053789
2.52,0.058789
2.56,0.060456
2.6,0.067123
2.64,0.070456
2.68,0.078789
2.72,0.082123
2.76,0.087123
2.8,0.090456
2.84,0.092123
2.88,0.093789
2.92,0.098789
2.96,0.10546
3,0.10712
3.04,0.10712
3.08,0.11212
3.12,0.11546
3.16,0.12212
3.2,0.12212
3.24,0.12379
3.28,0.12546
3.32,0.12879
3.36,0.12879
3.4,0.12879
3.44,0.12879
3.48,0.12879
3.52,0.12879
3.56,0.13379
3.6,0.13712
3.64,0.13879
3.68,0.14046
3.72,0.14212
3.76,0.14379
3.8,0.14712
3.84,0.14379
3.88,0.14046
3.92,0.14046
3.96,0.14046
4,0.14046
4.04,0.13879
4.08,0.14046
4.12,0.13879
4.16,0.13879
4.2,0.14046
4.24,0.14046
4.28,0.14046
4.32,0.14046
4.36,0.14212
4.4,0.14212
4.44,0.14212
4.48,0.14379
4.52,0.14212
4.56,0.14212
4.6,0.14379
4.64,0.14546
4.68,0.14546
4.72,0.14546
4.76,0.14546
4.8,0.14546
4.84,0.14712
4.88,0.14712
4.92,0.14712
4.96,0.14712
5,0.14712
5.04,0.14712
5.08,0.14879
5.12,0.14879
5.16,0.14879
5.2,0.14879
5.24,0.14879
5.28,0.14879
5.32,0.14879
5.36,0.14879
5.4,0.14879
5.44,0.14879
5.48,0.14879
5.52,0.14712
5.56,0.14546
5.6,0.14379
5.64,0.14379
5.68,0.14379
5.72,0.14379
5.76,0.14212
5.8,0.13879
5.84,0.13712
5.88,0.13379
5.92,0.13046
5.96,0.12712
6,0.12546
6.04,0.12379
6.08,0.12212
6.12,0.12046
6.16,0.11712
6.2,0.11379
6.24,0.11379
6.28,0.11379
6.32,0.11212
6.36,0.11212
6.4,0.11379
6.44,0.11379
6.48,0.11379
6.52,0.11546
6.56,0.11379
6.6,0.11379
6.64,0.11379
6.68,0.11379
6.72,0.10546
6.76,0.097123
6.8,0.095456
6.84,0.092123
6.88,0.088789
6.92,0.082123
6.96,0.078789
7,0.077123
7.04,0.075456
7.08,0.075456
7.12,0.075456
7.16,0.075456
7.2,0.075456
7.24,0.075456
7.28,0.075456
7.32,0.072123
7.36,0.068789
7.4,0.065456
7.44,0.060456
7.48,0.058789
7.52,0.057123
7.56,0.055456
7.6,0.053789
7.64,0.053789
7.68,0.053789
7.72,0.053789
7.76,0.053789
7.8,0.053789
7.84,0.053789
7.88,0.053789
7.92,0.055456
7.96,0.055456
8,0.055456
8.04,0.055456
8.08,0.055456
8.12,0.060456
8.16,0.063789
8.2,0.065456
8.24,0.068789
8.28,0.070456
8.32,0.072123
8.36,0.072123
8.4,0.072123
8.44,0.072123
8.48,0.070456
8.52,0.070456
8.56,0.072123
8.6,0.073789
8.64,0.075456
8.68,0.075456
8.72,0.075456
8.76,0.075456
8.8,0.070456
8.84,0.068789
8.88,0.068789
8.92,0.068789
8.96,0.068789
9,0.068789
9.04,0.068789
9.08,0.068789
9.12,0.072123
9.16,0.075456
