Time_sec,Data
0,-0.007874
0.04,-0.007874
0.08,-0.007874
0.12,-0.007874
0.16,-0.007874
0.2,-0.007874
0.24,-0.007874
0.28,-0.007874
0.32,-0.007874
0.36,-0.007874
0.4,-0.007874
0.44,-0.007874
0.48,-0.007874
0.52,-0.007874
0.56,-0.007874
0.6,-0.007874
0.64,-0.007874
0.68,-0.007874
0.72,-0.007874
0.76,-0.007874
0.8,-0.007874
0.84,-0.007874
0.88,-0.007874
0.92,-0.007874
0.96,-0.002874
1,-0.0012073
1.04,0.002126
1.08,0.0037927
1.12,0.0037927
1.16,0.0054593
1.2,0.0054593
1.24,0.0054593
1.28,0.0054593
1.32,0.0054593
1.36,0.0054593
1.4,0.007126
1.44,0.007126
1.48,0.0054593
1.52,0.0087927
1.56,0.012126
1.6,0.020459
1.64,0.028793
1.68,0.035459
1.72,0.042126
1.76,0.050459
1.8,0.052126
1.84,0.058793
1.88,0.065459
1.92,0.072126
1.96,0.077126
2,0.077126
2.04,0.080459
2.08,0.080459
2.12,0.082126
2.16,0.083793
2.2,0.085459
2.24,0.087126
2.28,0.090459
2.32,0.092126
2.36,0.092126
2.4,0.095459
2.44,0.095459
2.48,0.093793
2.52,0.095459
2.56,0.093793
2.6,0.095459
2.64,0.10046
2.68,0.10546
2.72,0.10713
2.76,0.10879
2.8,0.11046
2.84,0.11046
2.88,0.11046
2.92,0.11213
2.96,0.11213
3,0.11213
3.04,0.11213
3.08,0.11213
3.12,0.11213
3.16,0.11213
3.2,0.11213
3.24,0.10879
3.28,0.11046
3.32,0.10879
3.36,0.10713
3.4,0.10713
3.44,0.11213
3.48,0.11546
3.52,0.11879
3.56,0.12046
3.6,0.12213
3.64,0.12213
3.68,0.12213
3.72,0.12046
3.76,0.12046
3.8,0.12379
3.84,0.12546
3.88,0.12046
3.92,0.11546
3.96,0.11879
4,0.11879
4.04,0.11879
4.08,0.12046
4.12,0.12046
4.16,0.12046
4.2,0.12046
4.24,0.12046
4.28,0.12046
4.32,0.12213
4.36,0.12213
4.4,0.12213
4.44,0.12379
4.48,0.12546
4.52,0.12546
4.56,0.12546
4.6,0.12546
4.64,0.12546
4.68,0.12713
4.72,0.12713
4.76,0.12713
4.8,0.12713
4.84,0.12713
4.88,0.12713
4.92,0.12546
4.96,0.12213
5,0.12046
5.04,0.12046
5.08,0.12046
5.12,0.12046
5.16,0.12046
5.2,0.11879
5.24,0.11879
5.28,0.11879
5.32,0.11879
5.36,0.12046
5.4,0.12046
5.44,0.12213
5.48,0.12213
5.52,0.12046
5.56,0.11713
5.6,0.11379
5.64,0.11213
5.68,0.11046
5.72,0.10879
5.76,0.10879
5.8,0.10879
5.84,0.10879
5.88,0.10879
5.92,0.10879
5.96,0.10879
6,0.10879
6.04,0.10879
6.08,0.10879
6.12,0.10879
6.16,0.10879
6.2,0.10879
6.24,0.10879
6.28,0.10713
6.32,0.10713
6.36,0.10546
6.4,0.10546
6.44,0.10379
6.48,0.10379
6.52,0.10213
6.56,0.10213
6.6,0.10046
6.64,0.10046
6.68,0.10046
6.72,0.098793
6.76,0.097126
6.8,0.098793
6.84,0.097126
6.88,0.092126
6.92,0.083793
6.96,0.078793
7,0.077126
7.04,0.073793
7.08,0.075459
7.12,0.075459
7.16,0.075459
7.2,0.075459
7.24,0.073793
7.28,0.070459
7.32,0.070459
7.36,0.067126
7.4,0.067126
7.44,0.067126
7.48,0.065459
7.52,0.065459
7.56,0.065459
7.6,0.065459
7.64,0.065459
7.68,0.063793
7.72,0.063793
7.76,0.060459
7.8,0.058793
7.84,0.058793
7.88,0.058793
7.92,0.058793
7.96,0.058793
8,0.058793
8.04,0.057126
8.08,0.057126
8.12,0.057126
8.16,0.057126
8.2,0.057126
8.24,0.057126
8.28,0.058793
8.32,0.058793
8.36,0.058793
8.4,0.058793
8.44,0.058793
8.48,0.060459
8.52,0.062126
8.56,0.063793
8.6,0.063793
8.64,0.063793
8.68,0.063793
8.72,0.062126
8.76,0.062126
8.8,0.062126
8.84,0.060459
8.88,0.060459
8.92,0.060459
8.96,0.060459
9,0.060459
9.04,0.058793
9.08,0.058793
9.12,0.057126
9.16,0.057126
9.2,0.057126
9.24,0.057126
9.28,0.057126
9.32,0.057126
9.36,0.057126
9.4,0.057126
9.44,0.057126
9.48,0.055459
9.52,0.053793
9.56,0.053793
9.6,0.050459
9.64,0.050459
9.68,0.048793
9.72,0.048793
9.76,0.043793
9.8,0.038793
9.84,0.033793
9.88,0.028793
9.92,0.025459
9.96,0.023793
10,0.022126
10.04,0.022126
10.08,0.017126
10.12,0.0154593
10.16,0.0154593
10.2,0.0154593
10.24,0.017126
10.28,0.0187927
10.32,0.0204593
10.36,0.0204593
10.4,0.0204593
10.44,0.0204593
10.48,0.0187927
10.52,0.0187927
10.56,0.0187927
10.6,0.0187927
10.64,0.0187927
10.68,0.0187927
10.72,0.0187927
10.76,0.0187927
10.8,0.0187927
10.84,0.017126
10.88,0.017126
10.92,0.0154593
10.96,0.0154593
11,0.012126
11.04,0.0104593
11.08,0.00879265
11.12,0.0104593
11.16,0.00712598
11.2,0.00879265
11.24,0.00879265
11.28,0.00879265
11.32,0.00712598
11.36,0.00545932
11.4,0.00712598
11.44,0.00712598
11.48,0.0104593
11.52,0.012126
11.56,0.0137927
11.6,0.0204593
11.64,0.0237927
11.68,0.0254593
11.72,0.0287927
11.76,0.0287927
11.8,0.0287927
11.84,0.0304593
11.88,0.0287927
11.92,0.0287927
11.96,0.0237927
12,0.0204593
12.04,0.00879265
12.08,0.000459317
12.12,-0.00454068
12.16,-0.00954068
12.2,-0.00954068
12.24,-0.0112073
12.28,-0.012874
12.32,-0.012874
12.36,-0.0112073
12.4,-0.00787402
12.44,-0.00620735
12.48,-0.00787402
12.52,-0.00620735
12.56,-0.00620735
12.6,-0.00620735
12.64,0.00212598
12.68,0.00879265
12.72,0.0154593
12.76,0.017126
12.8,0.0187927
12.84,0.0237927
12.88,0.0237927
12.92,0.027126
12.96,0.027126
13,0.0304593
13.04,0.032126
13.08,0.0354593
13.12,0.037126
13.16,0.0454593
13.2,0.0504593
13.24,0.0537927
13.28,0.0587927
13.32,0.0604593
13.36,0.0654593
13.4,0.067126
13.44,0.072126
13.48,0.072126
13.52,0.0737927
13.56,0.077126
13.6,0.0804593
13.64,0.0804593
13.68,0.0804593
13.72,0.0837927
13.76,0.0837927
13.8,0.0837927
13.84,0.0854593
13.88,0.0887927
13.92,0.0887927
13.96,0.0887927
14,0.0887927
14.04,0.0904593
14.08,0.0887927
14.12,0.087126
14.16,0.0854593
14.2,0.082126
14.24,0.082126
14.28,0.0837927
14.32,0.082126
14.36,0.082126
14.4,0.082126
14.44,0.0804593
14.48,0.0804593
14.52,0.077126
14.56,0.0737927
14.6,0.0737927
14.64,0.0704593
14.68,0.0704593
14.72,0.067126
14.76,0.0654593
14.8,0.0654593
14.84,0.0637927
14.88,0.062126
14.92,0.0604593
14.96,0.057126
15,0.0554593
15.04,0.0537927
15.08,0.0537927
15.12,0.0504593
15.16,0.0504593
15.2,0.0504593
15.24,0.0537927
15.28,0.057126
15.32,0.0587927
15.36,0.062126
15.4,0.0654593
15.44,0.0687927
15.48,0.0687927
15.52,0.072126
15.56,0.0737927
15.6,0.0787927
15.64,0.0854593
15.68,0.0937927
15.72,0.097126
15.76,0.097126
15.8,0.0954593
15.84,0.0954593
15.88,0.092126
15.92,0.087126
15.96,0.0837927
16,0.0754593
16.04,0.0737927
16.08,0.072126
16.12,0.067126
16.16,0.0604593
16.2,0.052126
16.24,0.0387927
16.28,0.0304593
16.32,0.027126
16.36,0.0187927
16.4,0.0154593
16.44,0.00545932
16.48,-0.00287402
16.52,-0.00787402
16.56,-0.012874
16.6,-0.017874
16.64,-0.0212073
16.68,-0.022874
16.72,-0.0262073
16.76,-0.0245407
16.8,-0.0262073
16.84,-0.027874
16.88,-0.0295407
16.92,-0.0295407
16.96,-0.0312073
17,-0.0345407
17.04,-0.0362073
17.08,-0.0362073
17.12,-0.0362073
17.16,-0.0362073
17.2,-0.0395407
17.24,-0.0395407
17.28,-0.0395407
17.32,-0.0395407
17.36,-0.0395407
17.4,-0.0412073
17.44,-0.0412073
17.48,-0.042874
17.52,-0.042874
17.56,-0.042874
17.6,-0.042874
17.64,-0.0412073
17.68,-0.0445407
17.72,-0.0445407
17.76,-0.0445407
17.8,-0.0462073
17.84,-0.0462073
17.88,-0.0462073
17.92,-0.047874
17.96,-0.047874
18,-0.0512073
18.04,-0.052874
18.08,-0.0545407
18.12,-0.0562073
18.16,-0.057874
18.2,-0.0595407
18.24,-0.062874
18.28,-0.0645407
18.32,-0.0695407
18.36,-0.0762073
18.4,-0.0762073
18.44,-0.077874
18.48,-0.0812073
18.52,-0.082874
18.56,-0.0845407
18.6,-0.0862073
18.64,-0.087874
18.68,-0.087874
18.72,-0.087874
18.76,-0.0895407
18.8,-0.0895407
18.84,-0.0895407
18.88,-0.0912073
18.92,-0.092874
18.96,-0.0912073
19,-0.0912073
19.04,-0.0912073
19.08,-0.0895407
19.12,-0.092874
19.16,-0.092874
19.2,-0.0962073
19.24,-0.0995407
19.28,-0.102874
19.32,-0.102874
19.36,-0.104541
19.4,-0.104541
19.44,-0.104541
19.48,-0.104541
19.52,-0.104541
19.56,-0.104541
19.6,-0.104541
19.64,-0.104541
19.68,-0.104541
19.72,-0.102874
19.76,-0.104541
19.8,-0.102874
19.84,-0.106207
19.88,-0.109541
19.92,-0.107874
19.96,-0.106207
20,-0.106207
20.04,-0.102874
20.08,-0.0962073
20.12,-0.0895407
20.16,-0.0862073
20.2,-0.082874
20.24,-0.077874
20.28,-0.0745407
20.32,-0.072874
20.36,-0.0712073
20.4,-0.067874
20.44,-0.0645407
20.48,-0.062874
20.52,-0.0612073
20.56,-0.0612073
20.6,-0.062874
20.64,-0.0645407
20.68,-0.0645407
20.72,-0.0645407
20.76,-0.0645407
20.8,-0.062874
20.84,-0.062874
20.88,-0.0595407
20.92,-0.057874
20.96,-0.0512073
21,-0.0445407
21.04,-0.042874
21.08,-0.0412073
21.12,-0.037874
21.16,-0.0345407
21.2,-0.0295407
21.24,-0.0245407
21.28,-0.017874
21.32,-0.0112073
21.36,-0.00954068
21.4,-0.00620735
21.44,-0.00454068
21.48,-0.00120735
21.52,0.000459317
21.56,0.00212598
21.6,0.00379265
21.64,0.00545932
21.68,0.00545932
21.72,0.00379265
21.76,0.00379265
21.8,0.00379265
21.84,0.000459317
21.88,-0.00120735
21.92,-0.00287402
21.96,-0.00454068
22,-0.00620735
22.04,-0.00620735
22.08,-0.00454068
22.12,-0.00454068
22.16,-0.00454068
22.2,-0.00454068
22.24,-0.00287402
22.28,-0.00120735
22.32,-0.00287402
22.36,0.000459317
22.4,0.00712598
22.44,0.0154593
22.48,0.017126
22.52,0.0187927
22.56,0.022126
22.6,0.0254593
22.64,0.0287927
22.68,0.0287927
22.72,0.032126
22.76,0.037126
22.8,0.037126
22.84,0.0387927
22.88,0.0387927
22.92,0.0387927
22.96,0.0404593
23,0.0437927
23.04,0.047126
23.08,0.047126
23.12,0.0487927
23.16,0.0487927
23.2,0.0487927
23.24,0.0487927
23.28,0.0487927
23.32,0.0487927
23.36,0.0487927
23.4,0.0487927
23.44,0.0487927
23.48,0.0487927
23.52,0.0487927
23.56,0.0487927
23.6,0.0487927
23.64,0.0487927
23.68,0.0487927
23.72,0.0487927
23.76,0.0487927
23.8,0.0487927
23.84,0.0504593
23.88,0.0537927
23.92,0.0537927
23.96,0.0554593
24,0.0587927
24.04,0.0587927
24.08,0.0587927
24.12,0.0587927
24.16,0.0604593
24.2,0.0604593
24.24,0.0604593
24.28,0.0604593
24.32,0.0587927
24.36,0.0587927
24.4,0.0604593
24.44,0.0604593
24.48,0.0604593
24.52,0.0604593
24.56,0.0604593
24.6,0.0604593
24.64,0.0604593
24.68,0.062126
24.72,0.062126
24.76,0.062126
24.8,0.0604593
24.84,0.0587927
24.88,0.057126
24.92,0.0587927
24.96,0.0587927
25,0.0587927
25.04,0.0587927
25.08,0.0587927
25.12,0.0587927
25.16,0.0587927
25.2,0.0587927
25.24,0.057126
25.28,0.057126
25.32,0.057126
25.36,0.0554593
25.4,0.052126
25.44,0.0504593
25.48,0.0487927
25.52,0.0487927
25.56,0.0487927
25.6,0.0487927
25.64,0.0487927
25.68,0.0487927
25.72,0.0487927
25.76,0.0487927
25.8,0.0487927
25.84,0.0487927
25.88,0.0487927
25.92,0.0487927
25.96,0.0487927
26,0.0487927
26.04,0.0454593
26.08,0.037126
26.12,0.0337927
26.16,0.0337927
26.2,0.0337927
26.24,0.032126
26.28,0.032126
26.32,0.032126
26.36,0.0304593
26.4,0.0287927
26.44,0.0287927
26.48,0.0287927
26.52,0.027126
26.56,0.0304593
26.6,0.032126
26.64,0.0337927
26.68,0.0354593
26.72,0.037126
26.76,0.0387927
26.8,0.0387927
26.84,0.0404593
26.88,0.0437927
26.92,0.0437927
26.96,0.0437927
27,0.0454593
27.04,0.0454593
27.08,0.0454593
27.12,0.0454593
27.16,0.0454593
27.2,0.0437927
27.24,0.047126
27.28,0.0487927
27.32,0.0487927
27.36,0.047126
27.4,0.047126
27.44,0.047126
27.48,0.0487927
27.52,0.0554593
27.56,0.0587927
27.6,0.0654593
27.64,0.0754593
27.68,0.0854593
27.72,0.0937927
27.76,0.102126
27.8,0.108793
27.84,0.113793
27.88,0.122126
27.92,0.127126
27.96,0.133793
28,0.142126
28.04,0.147126
28.08,0.150459
28.12,0.157126
28.16,0.167126
28.2,0.178793
28.24,0.190459
28.28,0.198793
28.32,0.207126
28.36,0.212126
28.4,0.220459
28.44,0.225459
28.48,0.227126
28.52,0.225459
28.56,0.230459
28.6,0.230459
28.64,0.230459
28.68,0.232126
28.72,0.233793
28.76,0.235459
28.8,0.235459
28.84,0.238793
28.88,0.240459
28.92,0.247126
28.96,0.252126
29,0.255459
29.04,0.263793
29.08,0.272126
29.12,0.277126
29.16,0.278793
29.2,0.280459
29.24,0.283793
29.28,0.288793
29.32,0.295459
29.36,0.303793
29.4,0.307126
29.44,0.310459
29.48,0.310459
29.52,0.315459
29.56,0.317126
29.6,0.318793
29.64,0.323793
29.68,0.325459
29.72,0.328793
29.76,0.328793
29.8,0.330459
29.84,0.333793
29.88,0.335459
29.92,0.333793
29.96,0.332126
30,0.330459
30.04,0.328793
30.08,0.325459
30.12,0.325459
30.16,0.322126
30.2,0.318793
30.24,0.317126
30.28,0.313793
30.32,0.312126
30.36,0.310459
30.4,0.310459
30.44,0.310459
30.48,0.308793
30.52,0.308793
30.56,0.308793
30.6,0.310459
30.64,0.308793
30.68,0.310459
30.72,0.310459
30.76,0.312126
30.8,0.310459
30.84,0.310459
30.88,0.310459
30.92,0.308793
30.96,0.308793
31,0.310459
31.04,0.310459
31.08,0.310459
31.12,0.308793
31.16,0.308793
31.2,0.310459
31.24,0.308793
31.28,0.307126
31.32,0.308793
31.36,0.307126
31.4,0.307126
31.44,0.307126
31.48,0.307126
31.52,0.303793
31.56,0.302126
31.6,0.300459
31.64,0.298793
31.68,0.297126
31.72,0.297126
31.76,0.297126
31.8,0.295459
31.84,0.297126
31.88,0.295459
31.92,0.295459
31.96,0.292126
32,0.290459
32.04,0.287126
32.08,0.282126
32.12,0.282126
32.16,0.282126
32.2,0.282126
32.24,0.283793
32.28,0.283793
32.32,0.285459
32.36,0.283793
32.4,0.285459
32.44,0.275459
32.48,0.265459
32.52,0.262126
32.56,0.260459
32.6,0.262126
32.64,0.262126
32.68,0.258793
32.72,0.257126
32.76,0.257126
32.8,0.255459
32.84,0.253793
32.88,0.252126
32.92,0.247126
32.96,0.242126
33,0.235459
33.04,0.232126
33.08,0.232126
33.12,0.230459
33.16,0.228793
33.2,0.227126
33.24,0.220459
33.28,0.220459
33.32,0.218793
33.36,0.218793
33.4,0.218793
33.44,0.217126
33.48,0.217126
33.52,0.213793
33.56,0.210459
33.6,0.203793
33.64,0.200459
33.68,0.198793
33.72,0.198793
33.76,0.198793
33.8,0.198793
33.84,0.198793
33.88,0.198793
33.92,0.198793
33.96,0.197126
34,0.193793
34.04,0.192126
34.08,0.188793
34.12,0.188793
34.16,0.185459
34.2,0.185459
34.24,0.183793
34.28,0.182126
34.32,0.180459
34.36,0.178793
34.4,0.177126
34.44,0.175459
34.48,0.175459
34.52,0.175459
34.56,0.175459
34.6,0.168793
34.64,0.168793
34.68,0.167126
34.72,0.165459
34.76,0.165459
34.8,0.162126
34.84,0.162126
34.88,0.157126
34.92,0.153793
34.96,0.150459
35,0.148793
35.04,0.147126
35.08,0.143793
35.12,0.143793
35.16,0.140459
35.2,0.137126
35.24,0.132126
35.28,0.130459
35.32,0.128793
35.36,0.127126
35.4,0.123793
35.44,0.120459
35.48,0.118793
35.52,0.115459
35.56,0.110459
35.6,0.107126
35.64,0.105459
35.68,0.102126
35.72,0.100459
35.76,0.0987927
35.8,0.097126
35.84,0.097126
35.88,0.0987927
35.92,0.0987927
35.96,0.102126
36,0.107126
36.04,0.113793
36.08,0.117126
36.12,0.118793
36.16,0.118793
36.2,0.120459
36.24,0.120459
36.28,0.120459
36.32,0.117126
36.36,0.118793
36.4,0.122126
36.44,0.123793
36.48,0.122126
36.52,0.122126
36.56,0.122126
36.6,0.127126
36.64,0.128793
36.68,0.127126
36.72,0.128793
36.76,0.127126
36.8,0.128793
36.84,0.128793
36.88,0.130459
36.92,0.132126
36.96,0.130459
37,0.130459
37.04,0.130459
37.08,0.132126
37.12,0.132126
37.16,0.130459
37.2,0.137126
37.24,0.140459
37.28,0.142126
