Time_sec,Data
0,-0.0089727
0.04,-0.0089727
0.08,-0.0089727
0.12,-0.0089727
0.16,-0.0089727
0.2,-0.0089727
0.24,-0.0089727
0.28,-0.0089727
0.32,-0.0089727
0.36,-0.0089727
0.4,-0.0089727
0.44,-0.0089727
0.48,-0.0089727
0.52,-0.0089727
0.56,-0.0089727
0.6,-0.0089727
0.64,-0.0089727
0.68,-0.0089727
0.72,-0.0089727
0.76,-0.0089727
0.8,-0.0089727
0.84,-0.0089727
0.88,-0.0089727
0.92,-0.0089727
0.96,-0.0089727
1,0.014361
1.04,-0.002306
1.08,-0.0089727
1.12,-0.0089727
1.16,-0.010639
1.2,-0.012306
1.24,-0.012306
1.28,-0.012306
1.32,-0.012306
1.36,-0.015639
1.4,-0.015639
1.44,-0.015639
1.48,-0.015639
1.52,-0.017306
1.56,-0.020639
1.6,-0.030639
1.64,-0.032306
1.68,-0.032306
1.72,-0.032306
1.76,-0.032306
1.8,-0.032306
1.84,-0.032306
1.88,-0.032306
1.92,-0.032306
1.96,-0.032306
2,-0.027306
2.04,-0.025639
2.08,-0.023973
2.12,-0.023973
2.16,-0.020639
2.2,-0.017306
2.24,-0.013973
2.28,-0.010639
2.32,-0.007306
2.36,-0.0056393
2.4,-0.0056393
2.44,-0.0056393
2.48,-0.0039727
2.52,-0.002306
2.56,-0.00063933
2.6,0.0010273
2.64,0.0010273
2.68,0.0010273
2.72,-0.00063933
2.76,-0.00063933
2.8,-0.002306
2.84,-0.0039727
2.88,-0.0039727
2.92,-0.0056393
2.96,-0.007306
3,-0.007306
3.04,-0.007306
3.08,-0.007306
3.12,-0.007306
3.16,-0.007306
3.2,-0.0039727
3.24,-0.0039727
3.28,-0.002306
3.32,-0.002306
3.36,-0.0039727
3.4,-0.0056393
3.44,-0.0056393
3.48,-0.007306
3.52,-0.007306
3.56,-0.007306
3.6,-0.007306
3.64,-0.007306
3.68,-0.0089727
3.72,-0.010639
3.76,-0.012306
3.8,-0.010639
3.84,-0.012306
3.88,-0.013973
3.92,-0.015639
3.96,-0.017306
4,-0.017306
4.04,-0.017306
4.08,-0.017306
4.12,-0.020639
4.16,-0.020639
4.2,-0.022306
4.24,-0.023973
4.28,-0.025639
4.32,-0.027306
4.36,-0.027306
4.4,-0.027306
4.44,-0.027306
4.48,-0.028973
4.52,-0.028973
4.56,-0.032306
4.6,-0.033973
4.64,-0.032306
4.68,-0.032306
4.72,-0.032306
4.76,-0.032306
4.8,-0.033973
4.84,-0.033973
4.88,-0.033973
4.92,-0.033973
4.96,-0.037306
5,-0.040639
5.04,-0.040639
5.08,-0.040639
5.12,-0.038973
5.16,-0.038973
5.2,-0.038973
5.24,-0.037306
5.28,-0.037306
5.32,-0.038973
5.36,-0.038973
5.4,-0.038973
5.44,-0.037306
5.48,-0.035639
5.52,-0.035639
5.56,-0.038973
5.6,-0.040639
5.64,-0.040639
5.68,-0.040639
5.72,-0.040639
5.76,-0.040639
5.8,-0.040639
5.84,-0.040639
5.88,-0.040639
5.92,-0.040639
5.96,-0.040639
6,-0.040639
6.04,-0.040639
6.08,-0.040639
6.12,-0.040639
6.16,-0.040639
6.2,-0.040639
6.24,-0.040639
6.28,-0.040639
6.32,-0.038973
6.36,-0.038973
6.4,-0.037306
6.44,-0.037306
6.48,-0.037306
6.52,-0.037306
6.56,-0.033973
6.6,-0.033973
6.64,-0.032306
6.68,-0.027306
6.72,-0.022306
6.76,-0.020639
6.8,-0.018973
6.84,-0.015639
6.88,-0.010639
6.92,-0.010639
6.96,-0.007306
7,-0.0056393
7.04,-0.0039727
7.08,-0.002306
7.12,-0.00063933
7.16,-0.00063933
7.2,0.0010273
7.24,0.0010273
7.28,0.0010273
7.32,0.002694
7.36,0.0043607
7.4,0.0043607
7.44,0.0043607
7.48,0.0043607
7.52,0.0060273
7.56,0.0060273
7.6,0.0060273
7.64,0.0060273
7.68,0.0060273
7.72,0.007694
7.76,0.011027
7.8,0.012694
7.84,0.012694
7.88,0.016027
7.92,0.017694
7.96,0.019361
8,0.017694
8.04,0.021027
8.08,0.022694
8.12,0.024361
8.16,0.026027
8.2,0.027694
8.24,0.027694
8.28,0.029361
8.32,0.029361
8.36,0.029361
8.4,0.027694
8.44,0.031027
8.48,0.031027
8.52,0.032694
8.56,0.034361
8.6,0.034361
8.64,0.034361
8.68,0.037694
8.72,0.039361
8.76,0.041027
8.8,0.042694
8.84,0.044361
8.88,0.046027
8.92,0.047694
8.96,0.049361
9,0.052694
9.04,0.052694
9.08,0.052694
9.12,0.054361
9.16,0.057694
9.2,0.057694
9.24,0.057694
9.28,0.061027
9.32,0.061027
9.36,0.062694
9.4,0.064361
9.44,0.062694
9.48,0.064361
9.52,0.069361
9.56,0.072694
9.6,0.072694
9.64,0.074361
9.68,0.071027
9.72,0.071027
9.76,0.072694
9.8,0.076027
9.84,0.076027
9.88,0.076027
9.92,0.077694
9.96,0.076027
10,0.0760273
10.04,0.0760273
10.08,0.0743607
10.12,0.072694
10.16,0.0710273
10.2,0.0693607
10.24,0.0693607
10.28,0.067694
10.32,0.0660273
10.36,0.0643607
10.4,0.0643607
10.44,0.0643607
10.48,0.062694
10.52,0.062694
10.56,0.0610273
10.6,0.0610273
10.64,0.0610273
10.68,0.0610273
10.72,0.0610273
10.76,0.0610273
10.8,0.0610273
10.84,0.0610273
10.88,0.0610273
10.92,0.0610273
10.96,0.0610273
11,0.0610273
11.04,0.0610273
11.08,0.0610273
11.12,0.0593607
11.16,0.0593607
11.2,0.0593607
11.24,0.0593607
11.28,0.0593607
11.32,0.0593607
11.36,0.057694
11.4,0.057694
11.44,0.057694
11.48,0.0560273
11.52,0.0560273
11.56,0.0543607
11.6,0.0543607
11.64,0.0543607
11.68,0.0543607
11.72,0.0543607
11.76,0.0543607
11.8,0.0543607
11.84,0.0543607
11.88,0.0560273
11.92,0.0560273
11.96,0.0560273
12,0.057694
12.04,0.057694
12.08,0.057694
12.12,0.057694
12.16,0.057694
12.2,0.057694
12.24,0.057694
12.28,0.0560273
12.32,0.0543607
12.36,0.0543607
12.4,0.052694
12.44,0.052694
12.48,0.0510273
12.52,0.0510273
12.56,0.0510273
12.6,0.0510273
12.64,0.0510273
12.68,0.0493607
12.72,0.0493607
12.76,0.047694
12.8,0.047694
12.84,0.0460273
12.88,0.0443607
12.92,0.0443607
12.96,0.0443607
13,0.0443607
13.04,0.042694
13.08,0.042694
13.12,0.042694
13.16,0.042694
13.2,0.0410273
13.24,0.0410273
13.28,0.0410273
13.32,0.0393607
13.36,0.0393607
13.4,0.0393607
13.44,0.0360273
13.48,0.0343607
13.52,0.032694
13.56,0.0310273
13.6,0.0310273
13.64,0.0310273
13.68,0.0310273
13.72,0.0310273
13.76,0.0310273
13.8,0.0310273
13.84,0.0293607
13.88,0.0293607
13.92,0.027694
13.96,0.027694
14,0.0260273
14.04,0.0260273
14.08,0.0260273
14.12,0.0260273
14.16,0.0260273
14.2,0.0243607
14.24,0.0243607
14.28,0.022694
14.32,0.022694
14.36,0.022694
14.4,0.022694
14.44,0.022694
14.48,0.022694
14.52,0.022694
14.56,0.022694
14.6,0.022694
14.64,0.022694
14.68,0.022694
14.72,0.0210273
14.76,0.0210273
14.8,0.0210273
14.84,0.0193607
14.88,0.0193607
14.92,0.0193607
14.96,0.0193607
15,0.0193607
15.04,0.0193607
15.08,0.0193607
15.12,0.0193607
15.16,0.0193607
15.2,0.0193607
15.24,0.0193607
15.28,0.0193607
15.32,0.0193607
15.36,0.0193607
15.4,0.0193607
15.44,0.0193607
15.48,0.017694
15.52,0.017694
15.56,0.017694
15.6,0.017694
15.64,0.017694
15.68,0.017694
15.72,0.0193607
15.76,0.0193607
15.8,0.0193607
15.84,0.0193607
15.88,0.0193607
15.92,0.0193607
15.96,0.0193607
16,0.0193607
16.04,0.0193607
16.08,0.0210273
16.12,0.0210273
16.16,0.0210273
16.2,0.0210273
16.24,0.0210273
16.28,0.0210273
16.32,0.017694
16.36,0.0160273
16.4,0.0143607
16.44,0.0143607
16.48,0.0143607
16.52,0.012694
16.56,0.0110273
16.6,0.007694
16.64,0.00602733
16.68,0.00602733
16.72,0.00602733
16.76,0.00602733
16.8,0.007694
16.84,0.007694
16.88,0.007694
16.92,0.00936067
16.96,0.00936067
17,0.007694
17.04,0.00602733
17.08,0.00602733
17.12,0.00602733
17.16,0.00602733
17.2,0.00602733
17.24,0.00602733
17.28,0.00602733
17.32,0.00602733
17.36,0.00602733
17.4,0.00602733
17.44,0.00602733
17.48,0.00436067
17.52,0.00602733
17.56,0.00602733
17.6,0.00602733
17.64,0.00602733
17.68,0.00602733
17.72,0.00602733
17.76,0.00602733
17.8,0.00602733
17.84,0.00602733
17.88,0.00602733
17.92,0.00602733
17.96,0.00602733
18,0.00602733
18.04,0.00602733
18.08,0.00602733
18.12,0.00602733
