Time_sec,Data
0,-0.01044
0.04,-0.01044
0.08,-0.01044
0.12,-0.01044
0.16,-0.01044
0.2,-0.01044
0.24,-0.01044
0.28,-0.01044
0.32,-0.01044
0.36,-0.01044
0.4,-0.01044
0.44,-0.012107
0.48,-0.0087738
0.52,-0.0037738
0.56,0.0028929
0.6,0.0062262
0.64,0.0095595
0.68,0.0095595
0.72,0.0095595
0.76,0.011226
0.8,0.011226
0.84,0.011226
0.88,0.011226
0.92,0.011226
0.96,0.012893
1,0.012893
1.04,0.01456
1.08,0.016226
1.12,0.01956
1.16,0.01956
1.2,0.021226
1.24,0.021226
1.28,0.022893
1.32,0.022893
1.36,0.022893
1.4,0.022893
1.44,0.022893
1.48,0.022893
1.52,0.022893
1.56,0.022893
1.6,0.021226
1.64,0.021226
1.68,0.021226
1.72,0.017893
1.76,0.012893
1.8,0.0095595
1.84,0.0095595
1.88,0.011226
1.92,0.011226
1.96,0.012893
2,0.011226
2.04,0.011226
2.08,0.012893
2.12,0.017893
2.16,0.02456
2.2,0.026226
2.24,0.031226
2.28,0.037893
2.32,0.041226
2.36,0.047893
2.4,0.04956
2.44,0.056226
2.48,0.061226
2.52,0.06456
2.56,0.066226
2.6,0.071226
2.64,0.077893
2.68,0.08456
2.72,0.096226
2.76,0.10456
2.8,0.10623
2.84,0.10623
2.88,0.10956
2.92,0.11123
2.96,0.11456
3,0.11456
3.04,0.11456
3.08,0.11623
3.12,0.11623
3.16,0.11789
3.2,0.11956
3.24,0.11956
3.28,0.11956
3.32,0.12123
3.36,0.11956
3.4,0.12123
3.44,0.12456
3.48,0.12623
3.52,0.12956
3.56,0.13456
3.6,0.13623
3.64,0.13789
3.68,0.13789
3.72,0.13956
3.76,0.13956
3.8,0.14123
3.84,0.14289
3.88,0.14289
3.92,0.14289
3.96,0.14289
4,0.14289
4.04,0.14289
4.08,0.14289
4.12,0.14456
4.16,0.14956
4.2,0.15623
4.24,0.16289
4.28,0.16789
4.32,0.17456
4.36,0.18123
4.4,0.18456
4.44,0.18789
4.48,0.19123
4.52,0.19123
4.56,0.19123
4.6,0.19289
4.64,0.19456
4.68,0.19623
4.72,0.19623
4.76,0.19623
4.8,0.19623
4.84,0.19956
4.88,0.20123
4.92,0.20456
4.96,0.20623
5,0.20789
5.04,0.20956
5.08,0.21289
5.12,0.21623
5.16,0.21789
5.2,0.21956
5.24,0.22289
5.28,0.22623
5.32,0.22789
5.36,0.23123
5.4,0.23289
5.44,0.23623
5.48,0.23956
5.52,0.24123
5.56,0.24456
5.6,0.24623
5.64,0.24789
5.68,0.24956
5.72,0.25456
5.76,0.25623
5.8,0.25789
5.84,0.25789
5.88,0.26123
5.92,0.26123
5.96,0.26789
6,0.26956
6.04,0.26956
6.08,0.27456
6.12,0.27623
6.16,0.27956
6.2,0.28623
6.24,0.28956
6.28,0.29456
6.32,0.29456
6.36,0.29789
6.4,0.30123
6.44,0.30289
6.48,0.30956
6.52,0.31289
6.56,0.31456
6.6,0.31456
6.64,0.31623
6.68,0.31623
6.72,0.31789
6.76,0.31789
6.8,0.31956
6.84,0.32289
6.88,0.32456
6.92,0.32456
6.96,0.32623
7,0.32956
7.04,0.33623
7.08,0.33789
7.12,0.33956
7.16,0.33956
7.2,0.33956
7.24,0.34123
7.28,0.34123
7.32,0.34289
7.36,0.34123
7.4,0.34289
7.44,0.34123
7.48,0.34123
7.52,0.34123
7.56,0.33956
7.6,0.33956
7.64,0.33789
7.68,0.33789
7.72,0.33789
7.76,0.33789
7.8,0.33623
7.84,0.33623
7.88,0.33789
7.92,0.33623
7.96,0.33623
8,0.33623
8.04,0.33623
8.08,0.33623
8.12,0.33623
8.16,0.33623
8.2,0.33789
8.24,0.34123
8.28,0.34289
8.32,0.34289
8.36,0.34289
8.4,0.34289
8.44,0.34289
8.48,0.34289
8.52,0.34289
8.56,0.34456
8.6,0.34789
8.64,0.34956
8.68,0.34956
8.72,0.34956
8.76,0.35289
8.8,0.35456
8.84,0.35456
8.88,0.35789
8.92,0.35956
8.96,0.36289
9,0.36289
9.04,0.36289
9.08,0.36289
9.12,0.36123
9.16,0.36123
9.2,0.36123
9.24,0.35789
9.28,0.35789
9.32,0.35456
9.36,0.35123
9.4,0.34956
9.44,0.34956
9.48,0.34623
9.52,0.34289
9.56,0.34123
9.6,0.34123
9.64,0.34123
9.68,0.33623
9.72,0.33456
9.76,0.33289
9.8,0.33289
9.84,0.33123
9.88,0.32789
9.92,0.32789
9.96,0.32623
10,0.322893
10.04,0.321226
10.08,0.31956
10.12,0.31456
10.16,0.312893
10.2,0.30956
10.24,0.30956
10.28,0.307893
10.32,0.307893
10.36,0.307893
10.4,0.307893
10.44,0.307893
10.48,0.306226
10.52,0.306226
10.56,0.302893
10.6,0.302893
10.64,0.301226
10.68,0.301226
10.72,0.301226
10.76,0.301226
10.8,0.296226
10.84,0.296226
10.88,0.296226
10.92,0.296226
10.96,0.29456
11,0.292893
11.04,0.292893
11.08,0.291226
11.12,0.291226
11.16,0.28956
11.2,0.28956
11.24,0.287893
11.28,0.287893
11.32,0.286226
11.36,0.286226
11.4,0.28456
11.44,0.281226
11.48,0.27956
11.52,0.27956
11.56,0.27456
11.6,0.272893
11.64,0.271226
11.68,0.26956
11.72,0.26956
11.76,0.267893
11.8,0.267893
11.84,0.267893
11.88,0.266226
11.92,0.266226
11.96,0.266226
12,0.266226
12.04,0.267893
12.08,0.267893
12.12,0.267893
12.16,0.266226
12.2,0.266226
12.24,0.267893
12.28,0.267893
12.32,0.267893
12.36,0.267893
12.4,0.267893
12.44,0.267893
12.48,0.267893
12.52,0.267893
12.56,0.267893
12.6,0.266226
12.64,0.26456
12.68,0.262893
12.72,0.261226
12.76,0.257893
12.8,0.256226
12.84,0.256226
12.88,0.25456
12.92,0.25456
12.96,0.25456
13,0.252893
13.04,0.252893
13.08,0.252893
13.12,0.24956
13.16,0.24956
13.2,0.247893
13.24,0.247893
13.28,0.247893
13.32,0.247893
13.36,0.246226
13.4,0.247893
13.44,0.247893
13.48,0.247893
13.52,0.247893
13.56,0.247893
13.6,0.24956
13.64,0.24956
13.68,0.247893
13.72,0.24956
13.76,0.251226
13.8,0.252893
13.84,0.251226
13.88,0.252893
13.92,0.252893
13.96,0.25456
14,0.257893
14.04,0.26456
14.08,0.26456
14.12,0.26456
14.16,0.26456
14.2,0.26456
14.24,0.26456
14.28,0.262893
14.32,0.262893
14.36,0.262893
14.4,0.262893
14.44,0.262893
14.48,0.262893
14.52,0.262893
14.56,0.25956
14.6,0.25956
14.64,0.257893
14.68,0.257893
14.72,0.256226
14.76,0.256226
14.8,0.256226
14.84,0.25456
14.88,0.25456
14.92,0.25456
14.96,0.256226
15,0.25956
15.04,0.262893
15.08,0.26456
15.12,0.26956
15.16,0.271226
15.2,0.276226
15.24,0.27956
15.28,0.281226
15.32,0.28456
15.36,0.28456
15.4,0.286226
15.44,0.287893
15.48,0.287893
15.52,0.28956
15.56,0.28956
15.6,0.28956
15.64,0.291226
15.68,0.29456
15.72,0.296226
15.76,0.297893
15.8,0.29956
15.84,0.29956
15.88,0.301226
15.92,0.30456
15.96,0.311226
16,0.321226
16.04,0.326226
16.08,0.33456
16.12,0.346226
16.16,0.357893
16.2,0.36456
16.24,0.36956
16.28,0.372893
16.32,0.377893
16.36,0.386226
16.4,0.391226
16.44,0.39956
16.48,0.402893
16.52,0.407893
16.56,0.411226
16.6,0.412893
16.64,0.412893
16.68,0.412893
16.72,0.416226
16.76,0.41956
16.8,0.41956
16.84,0.421226
16.88,0.422893
16.92,0.426226
16.96,0.42456
17,0.42456
17.04,0.42456
17.08,0.421226
17.12,0.41956
17.16,0.41956
17.2,0.41956
17.24,0.417893
17.28,0.417893
17.32,0.41956
17.36,0.422893
17.4,0.42456
17.44,0.42456
17.48,0.426226
17.52,0.426226
17.56,0.426226
17.6,0.42456
17.64,0.422893
17.68,0.422893
17.72,0.41956
17.76,0.417893
17.8,0.411226
17.84,0.407893
17.88,0.401226
17.92,0.397893
17.96,0.39456
18,0.391226
18.04,0.387893
18.08,0.382893
18.12,0.382893
18.16,0.37956
18.2,0.377893
18.24,0.37456
18.28,0.372893
18.32,0.372893
18.36,0.371226
18.4,0.371226
18.44,0.36956
18.48,0.36956
18.52,0.36456
18.56,0.362893
18.6,0.362893
18.64,0.35956
18.68,0.357893
18.72,0.356226
18.76,0.356226
18.8,0.35456
18.84,0.35456
18.88,0.352893
18.92,0.351226
18.96,0.34956
19,0.34956
19.04,0.346226
19.08,0.34456
19.12,0.34456
19.16,0.34456
19.2,0.342893
19.24,0.342893
19.28,0.342893
19.32,0.342893
19.36,0.341226
19.4,0.341226
19.44,0.341226
19.48,0.341226
19.52,0.33956
19.56,0.33956
19.6,0.337893
19.64,0.336226
19.68,0.336226
19.72,0.33456
19.76,0.33456
19.8,0.33456
19.84,0.33456
19.88,0.33456
19.92,0.33456
19.96,0.33456
20,0.332893
20.04,0.332893
20.08,0.332893
20.12,0.332893
20.16,0.331226
20.2,0.331226
20.24,0.331226
20.28,0.331226
