Time_sec,Data
0,0.023839
0.04,0.023839
0.08,0.023839
0.12,0.023839
0.16,0.023839
0.2,0.023839
0.24,0.023839
0.28,0.023839
0.32,0.023839
0.36,0.023839
0.4,0.023839
0.44,0.023839
0.48,0.023839
0.52,0.023839
0.56,0.023839
0.6,0.023839
0.64,0.023839
0.68,0.023839
0.72,0.023839
0.76,0.028839
0.8,0.028839
0.84,0.028839
0.88,0.028839
0.92,0.028839
0.96,0.028839
1,0.028839
1.04,0.028839
1.08,0.030506
1.12,0.030506
1.16,0.030506
1.2,0.030506
1.24,0.030506
1.28,0.030506
1.32,0.030506
1.36,0.030506
1.4,0.030506
1.44,0.030506
1.48,0.030506
1.52,0.030506
1.56,0.030506
1.6,0.030506
1.64,0.030506
1.68,0.030506
1.72,0.030506
1.76,0.030506
1.8,0.032172
1.84,0.032172
1.88,0.032172
1.92,0.032172
1.96,0.035506
2,0.035506
2.04,0.035506
2.08,0.037172
2.12,0.038839
2.16,0.038839
2.2,0.037172
2.24,0.033839
2.28,0.028839
2.32,0.028839
2.36,0.028839
2.4,0.025506
2.44,0.027172
2.48,0.027172
2.52,0.027172
2.56,0.027172
2.6,0.030506
2.64,0.032172
2.68,0.032172
2.72,0.032172
2.76,0.032172
2.8,0.032172
2.84,0.032172
2.88,0.032172
2.92,0.032172
2.96,0.033839
3,0.033839
3.04,0.035506
3.08,0.035506
3.12,0.035506
3.16,0.035506
3.2,0.035506
3.24,0.033839
3.28,0.033839
3.32,0.032172
3.36,0.032172
3.4,0.032172
3.44,0.032172
3.48,0.032172
3.52,0.032172
3.56,0.033839
3.6,0.035506
3.64,0.038839
3.68,0.040506
3.72,0.040506
3.76,0.042172
3.8,0.043839
3.84,0.045506
3.88,0.047172
3.92,0.045506
3.96,0.050506
4,0.053839
4.04,0.055506
4.08,0.055506
4.12,0.055506
4.16,0.055506
4.2,0.057172
4.24,0.057172
4.28,0.057172
4.32,0.057172
4.36,0.055506
4.4,0.055506
4.44,0.057172
4.48,0.057172
4.52,0.057172
4.56,0.057172
4.6,0.057172
4.64,0.057172
4.68,0.055506
4.72,0.055506
4.76,0.055506
4.8,0.055506
4.84,0.055506
4.88,0.055506
4.92,0.055506
4.96,0.055506
5,0.055506
5.04,0.055506
5.08,0.053839
5.12,0.050506
5.16,0.050506
5.2,0.050506
5.24,0.048839
5.28,0.048839
5.32,0.048839
5.36,0.048839
5.4,0.048839
5.44,0.047172
5.48,0.045506
5.52,0.043839
5.56,0.043839
5.6,0.042172
5.64,0.042172
5.68,0.042172
5.72,0.043839
5.76,0.047172
